chrom	start	end	optimal_ru	coding	period	obs_het	ABC_s_median	ABC_s_95%_CI	Num_s_accepted(max_5000)	Likelihood_0	Likelihood_s	LR	LogLR	LRT_p_value
chr6	54295094	54295114	7	0.0	3	0.0163793	8e-05	(0 , 0.00605)	100	0.03	0.035	0.8571429	0.3083014	0.5787244
chr6	54295315	54295329	5	0.0	3	0.0005324	0.00044	(0 , 0.03103)	288	0.065	0.085	0.7647059	0.536528	0.4638752
chr6	54421870	54421899	10	0.0	3	0.1834013	0.00185	(0 , 0.00601)	762	0.1	0.47	0.212766	3.095125	0.0785271
chr6	54449573	54449590	6	0.0	3	0.0005326	0.00041	(0 , 0.04426)	1045	0.19	0.245	0.7755102	0.5084683	0.4758027
chr6	54566499	54566519	7	0.0	3	0.2618703	3e-05	(0 , 0.00064)	69	0.06	0.03	2.0	-1.3862944	1.0
chr6	54597715	54597729	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	54644085	54644117	9	0.0	3	0.4725445	1e-05	(0 , 0.00098)	1213	0.5	0.455	1.0989011	-0.1886214	1.0
chr6	54652067	54652081	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	54714256	54714270	5	0.0	3	0.0729912	0.0	(0 , 4e-05)	3	0.005	0.005	1.0	-0.0	1.0
chr6	54822802	54822816	5	0.0	3	0.0002666	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr6	54865968	54866000	9	0.0	3	0.3036895	3e-05	(0 , 0.00161)	637	0.215	0.21	1.0238095	-0.047061	1.0
chr6	54871556	54871594	14	0.0	3	0.6924834	0.00027	(0 , 0.0051)	2942	0.65	0.885	0.7344633	0.6172306	0.4320783
chr6	54885963	54885986	7	0.0	3	0.4940874	0.0	(0 , 0.00044)	120	0.085	0.085	1.0	-0.0	1.0
chr6	55050209	55050238	13	0.0	3	0.7002201	0.00027	(0 , 0.005)	2912	0.645	0.865	0.7456647	0.5869584	0.4435977
chr6	55110305	55110319	5	0.0	3	0.0013312	0.00019	(0 , 0.01226)	48	0.02	0.02	1.0	-0.0	1.0
chr6	55150320	55150334	5	0.0	3	0.3434987	8e-05	(0 , 0.0004)	4	0.01	0.005	2.0	-1.3862944	1.0
chr6	55174949	55174963	5	0.0	3	0.0021271	8e-05	(0 , 0.01185)	21	0.015	0.01	1.5	-0.8109302	1.0
chr6	55278728	55278757	10	0.0	3	0.5753688	5e-05	(0 , 0.00149)	1757	0.57	0.545	1.0458716	-0.0897011	1.0
chr6	55338088	55338102	5	0.0	3	0.0400017	0.0	(0 , 0.00035)	7	0.005	0.005	1.0	-0.0	1.0
chr6	55363047	55363061	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	55432047	55432061	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	55474687	55474701	5	0.0	3	0.0002663	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr6	55532805	55532855	11	0.0	3	0.7956361	0.00023	(0 , 0.00344)	2199	0.51	0.615	0.8292683	0.3744231	0.5406031
chr6	55555340	55555357	6	0.0	3	0.3440812	0.0	(0 , 0.00061)	34	0.015	0.015	1.0	-0.0	1.0
chr6	56229874	56229888	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	56433847	56433861	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	56614318	56614332	5	0.0	3	0.0002661	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr6	56735557	56735571	5	0.0	3	0.2870664	0.00025	(0.0001 , 0.00041)	2	0.005	0.005	1.0	-0.0	1.0
chr6	56735853	56735867	5	0.0	3	0.0002661	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr6	56741226	56741240	5	0.0	3	0.0010641	0.00024	(0 , 0.01235)	45	0.02	0.02	1.0	-0.0	1.0
chr6	56890319	56890336	6	0.0	3	0.0	0.00075	(0 , 0.05658)	3582	0.695	0.675	1.0296296	-0.0583983	1.0
chr6	57003514	57003540	9	0.0	3	0.1222043	0.00033	(0 , 0.00417)	421	0.105	0.175	0.6	1.0216512	0.3121276
chr6	57095815	57095841	9	0.0	3	0.1480834	0.00019	(0 , 0.00361)	450	0.115	0.125	0.92	0.1667632	0.6830046
chr6	57126396	57126410	5	0.0	3	0.0005324	0.00044	(0 , 0.03103)	288	0.065	0.085	0.7647059	0.536528	0.4638752
chr6	57236338	57236355	7	0.0	3	0.1315767	1e-05	(0 , 0.00107)	53	0.015	0.03	0.5	1.3862944	0.2390319
chr6	57388457	57388471	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	57425238	57425252	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	57474639	57474653	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	57476006	57476023	6	0.0	3	0.0010641	0.00028	(0 , 0.01596)	224	0.065	0.05	1.3	-0.5247285	1.0
chr6	57510639	57510656	6	0.0	3	0.1632064	3e-05	(0 , 0.00247)	12	0.01	0.01	1.0	-0.0	1.0
chr6	57582780	57582803	8	0.0	3	0.5060635	0.0	(0 , 0.00066)	464	0.255	0.255	1.0	-0.0	1.0
chr6	57600337	57600369	8	0.0	3	0.4873751	0.0	(0 , 0.00066)	471	0.265	0.265	1.0	-0.0	1.0
chr6	57751654	57751671	6	0.0	3	0.0005322	0.00041	(0 , 0.04426)	1045	0.19	0.245	0.7755102	0.5084683	0.4758027
chr6	57778802	57778816	5	0.0	3	0.0363322	0.0	(0 , 0.00035)	7	0.005	0.005	1.0	-0.0	1.0
chr6	57803193	57803207	5	0.0	3	0.0002704	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr6	57812875	57812889	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	58059157	58059171	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	58069347	58069364	6	0.0	3	0.0018624	0.00026	(0 , 0.01329)	110	0.045	0.025	1.8	-1.1755733	1.0
chr6	58072761	58072778	6	0.0	3	0.0	0.00075	(0 , 0.05658)	3582	0.695	0.675	1.0296296	-0.0583983	1.0
chr6	58083460	58083477	6	0.0	3	0.0013309	0.00027	(0 , 0.01575)	240	0.065	0.05	1.3	-0.5247285	1.0
chr6	58123390	58123404	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	58144084	58144110	9	0.0	3	0.0153508	0.00608	(0 , 0.01818)	705	0.06	0.465	0.1290323	4.0953857	0.0430004
chr6	58296567	58296587	6	0.0	3	0.4971717	0.0	(0 , 0.00065)	31	0.025	0.025	1.0	-0.0	1.0
chr6	60287763	60287783	7	0.0	3	0.0010645	0.00053	(0 , 0.02498)	1103	0.22	0.22	1.0	-0.0	1.0
chr6	60290012	60290026	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	60322349	60322375	9	0.0	3	0.0171776	0.00481	(0 , 0.01659)	725	0.07	0.41	0.1707317	3.5353238	0.0600746
chr6	60367573	60367593	7	0.0	3	0.0121896	7e-05	(0 , 0.00658)	111	0.03	0.045	0.6666667	0.8109302	0.3678454
chr6	60368951	60368965	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	60403510	60403524	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	60481021	60481038	7	0.0	3	0.4795526	0.0	(0 , 0.00042)	123	0.085	0.085	1.0	-0.0	1.0
chr6	60481409	60481432	8	0.0	3	0.7376427	0.0	(0 , 0.00038)	165	0.11	0.11	1.0	-0.0	1.0
chr6	60495387	60495401	5	0.0	3	0.0018622	1e-05	(0 , 0.00894)	19	0.015	0.005	3.0	-2.1972246	1.0
chr6	60498571	60498609	13	0.0	3	0.6562078	0.00028	(0 , 0.00551)	3082	0.67	0.905	0.7403315	0.6013145	0.4380769
chr6	60623887	60623901	5	0.0	3	0.0005322	0.00044	(0 , 0.03103)	288	0.065	0.085	0.7647059	0.536528	0.4638752
chr6	60823798	60823815	6	0.0	3	0.0007982	0.00037	(0 , 0.02781)	453	0.115	0.105	1.0952381	-0.1819436	1.0
chr6	60835228	60835248	7	0.0	3	0.0023938	0.00025	(0 , 0.01356)	577	0.125	0.155	0.8064516	0.4302228	0.5118797
chr6	60897714	60897740	9	0.0	3	0.4520792	1e-05	(0 , 0.00104)	1198	0.49	0.455	1.0769231	-0.1482159	1.0
chr6	61021378	61021392	5	0.0	3	0.0002661	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr6	61154017	61154049	13	0.0	3	0.6832676	0.00027	(0 , 0.00522)	2983	0.65	0.905	0.718232	0.6619252	0.4158811
chr6	61213297	61213311	5	0.0	3	0.0002662	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr6	61306094	61306108	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	61618092	61618112	7	0.0	3	0.002925	0.00019	(0 , 0.01215)	398	0.095	0.045	2.1111111	-1.4944288	1.0
chr6	61843342	61843374	11	0.0	3	0.6984044	0.00021	(0 , 0.00389)	2650	0.64	0.745	0.8590604	0.3038321	0.58149
chr6	61931863	61931880	6	0.0	3	0.0002663	0.00067	(0 , 0.05404)	4518	0.86	0.895	0.9608939	0.0797827	0.7775922
chr6	61938262	61938276	5	0.0	3	0.0005322	0.00044	(0 , 0.03103)	288	0.065	0.085	0.7647059	0.536528	0.4638752
chr6	61948655	61948693	11	0.0	3	0.8194799	0.00022	(0 , 0.00314)	2073	0.475	0.595	0.7983193	0.4504932	0.5021008
chr6	61956905	61956940	13	0.0	3	0.7434527	0.00027	(0 , 0.00462)	2728	0.6	0.83	0.7228916	0.6489921	0.4204733
chr6	62148612	62148626	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	62301307	62301321	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	62355477	62355500	8	0.0	3	0.4120671	0.0	(0 , 0.00081)	510	0.26	0.26	1.0	-0.0	1.0
chr6	62437997	62438011	5	0.0	3	0.0002662	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr6	62443435	62443449	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	62612939	62612953	5	0.0	3	0.0021285	8e-05	(0 , 0.01185)	21	0.015	0.01	1.5	-0.8109302	1.0
chr6	62643089	62643106	6	0.0	3	0.0002662	0.00067	(0 , 0.05404)	4518	0.86	0.895	0.9608939	0.0797827	0.7775922
chr6	62659557	62659583	9	0.0	3	0.4860465	1e-05	(0 , 0.00095)	1211	0.51	0.475	1.0736842	-0.1421918	1.0
chr6	62762601	62762618	6	0.0	3	0.0018619	0.00026	(0 , 0.01329)	110	0.045	0.025	1.8	-1.1755733	1.0
chr6	62771783	62771797	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	62934336	62934350	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	62988960	62988974	5	0.0	3	0.0002662	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr6	63153107	63153130	10	0.0	3	0.5099348	6e-05	(0 , 0.00178)	1820	0.585	0.56	1.0446429	-0.0873501	1.0
chr6	63247381	63247395	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	63287710	63287724	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	63441809	63441823	5	0.0	3	0.0034542	0.0001	(0 , 0.01158)	11	0.015	0.005	3.0	-2.1972246	1.0
chr6	63486821	63486850	10	0.0	3	0.1170899	0.00373	(0 , 0.0089)	667	0.075	0.61	0.1229508	4.1919417	0.0406166
chr6	63535063	63535080	6	0.0	3	0.0002663	0.00067	(0 , 0.05404)	4518	0.86	0.895	0.9608939	0.0797827	0.7775922
chr6	63591431	63591445	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	63652395	63652409	5	0.0	3	0.0005322	0.00044	(0 , 0.03103)	288	0.065	0.085	0.7647059	0.536528	0.4638752
chr6	63655060	63655077	6	0.0	3	0.0002661	0.00067	(0 , 0.05404)	4518	0.86	0.895	0.9608939	0.0797827	0.7775922
chr6	63723789	63723836	15	0.0	3	0.7835123	0.00027	(0 , 0.00426)	2509	0.54	0.785	0.6878981	0.7482292	0.3870375
chr6	63840212	63840235	11	0.0	3	0.613032	0.00024	(0 , 0.00465)	2950	0.7	0.82	0.8536585	0.316448	0.5737501
chr6	63879776	63879793	6	0.0	3	0.0002661	0.00067	(0 , 0.05404)	4518	0.86	0.895	0.9608939	0.0797827	0.7775922
chr6	64018365	64018379	5	0.0	3	0.0002661	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr6	64212117	64212131	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	64242444	64242458	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	64257767	64257805	13	0.0	3	0.0	0.0	(0 , 0)	1	0.005	0.005	1.0	-0.0	1.0
chr6	64319822	64319836	5	0.0	3	0.0005322	0.00044	(0 , 0.03103)	288	0.065	0.085	0.7647059	0.536528	0.4638752
chr6	64413526	64413558	10	0.0	3	0.4722018	7e-05	(0 , 0.00199)	1772	0.55	0.605	0.9090909	0.1906204	0.6624008
chr6	64492470	64492490	7	0.0	3	0.0435592	0.0	(0 , 0.00502)	58	0.025	0.025	1.0	-0.0	1.0
chr6	64508552	64508590	13	0.0	3	0.4082184	0.00054	(0 , 0.01094)	1578	0.275	0.185	1.4864865	-0.7928305	1.0
chr6	64571964	64571981	6	0.0	3	0.0007984	0.00037	(0 , 0.02781)	453	0.115	0.105	1.0952381	-0.1819436	1.0
chr6	64784662	64784682	7	0.0	3	0.0010643	0.00053	(0 , 0.02498)	1103	0.22	0.22	1.0	-0.0	1.0
chr6	65403986	65404000	5	0.0	3	0.0002661	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr6	65670001	65670015	5	0.0	3	0.2849354	0.00025	(0.0001 , 0.00041)	2	0.005	0.005	1.0	-0.0	1.0
chr6	65821975	65821995	7	0.0	3	0.1771547	2e-05	(0 , 0.00093)	59	0.03	0.025	1.2	-0.3646431	1.0
chr6	65858915	65858929	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	65887092	65887133	15	0.0	3	0.7283569	0.00027	(0 , 0.0048)	2801	0.615	0.845	0.7278107	0.6354287	0.425371
chr6	66001271	66001285	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	66148624	66148638	5	0.0	3	0.0021277	8e-05	(0 , 0.01185)	21	0.015	0.01	1.5	-0.8109302	1.0
chr6	66227920	66227940	7	0.0	3	0.2662826	3e-05	(0 , 0.00065)	67	0.06	0.035	1.7142857	-1.077993	1.0
chr6	66243488	66243505	6	0.0	3	0.0013308	0.00027	(0 , 0.01575)	240	0.065	0.05	1.3	-0.5247285	1.0
chr6	66291538	66291552	5	0.0	3	0.2872449	0.00025	(0.0001 , 0.00041)	2	0.005	0.005	1.0	-0.0	1.0
chr6	66305166	66305189	8	0.0	3	0.0025224	0.00216	(0 , 0.03229)	1326	0.17	0.32	0.53125	1.2650451	0.2606983
chr6	66413475	66413492	6	0.0	3	0.0005327	0.00041	(0 , 0.04426)	1045	0.19	0.245	0.7755102	0.5084683	0.4758027
chr6	66447251	66447274	6	0.0	3	0.2771301	2e-05	(0 , 0.00194)	21	0.015	0.015	1.0	-0.0	1.0
chr6	66467849	66467866	6	0.0	3	0.0002661	0.00067	(0 , 0.05404)	4518	0.86	0.895	0.9608939	0.0797827	0.7775922
chr6	66688911	66688925	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	66747120	66747140	7	0.0	3	0.0026588	0.00019	(0 , 0.01333)	500	0.125	0.085	1.4705882	-0.771325	1.0
chr6	66806962	66806976	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	66966779	66966805	8	0.0	3	0.5715493	0.0	(0 , 0.00061)	399	0.225	0.225	1.0	-0.0	1.0
chr6	67178638	67178667	11	0.0	3	0.6243665	0.00023	(0 , 0.00455)	2924	0.69	0.83	0.8313253	0.3694682	0.5432943
chr6	67200926	67200949	8	0.0	3	0.1818086	4e-05	(0 , 0.00209)	234	0.09	0.055	1.6363636	-0.984953	1.0
chr6	67227647	67227664	6	0.0	3	0.0021271	0.00028	(0 , 0.01267)	128	0.055	0.025	2.2	-1.5769147	1.0
chr6	67277290	67277340	16	0.0	3	0.8407689	0.00029	(0 , 0.00391)	2168	0.505	0.72	0.7013889	0.7093856	0.3996479
chr6	67456545	67456571	9	0.0	3	0.0153333	0.00608	(0 , 0.01818)	705	0.06	0.465	0.1290323	4.0953857	0.0430004
chr6	67471076	67471090	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	67594084	67594098	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	67833100	67833117	6	0.0	3	0.0018623	0.00026	(0 , 0.01329)	110	0.045	0.025	1.8	-1.1755733	1.0
chr6	67850712	67850726	5	0.0	3	0.0002662	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr6	67892149	67892178	10	0.0	3	0.4834478	6e-05	(0 , 0.00192)	1784	0.57	0.55	1.0363636	-0.0714362	1.0
chr6	67897064	67897081	6	0.0	3	0.0013323	0.00027	(0 , 0.01575)	240	0.065	0.05	1.3	-0.5247285	1.0
chr6	67937915	67937932	6	0.0	3	0.0002661	0.00067	(0 , 0.05404)	4518	0.86	0.895	0.9608939	0.0797827	0.7775922
chr6	68171345	68171368	8	0.0	3	0.0066515	0.00058	(0 , 0.01211)	809	0.135	0.275	0.4909091	1.4229926	0.2329115
chr6	68176364	68176378	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	68209320	68209337	6	0.0	3	0.0005324	0.00041	(0 , 0.04426)	1045	0.19	0.245	0.7755102	0.5084683	0.4758027
chr6	68218270	68218296	9	0.0	3	0.5015917	1e-05	(0 , 0.00093)	1224	0.53	0.48	1.1041667	-0.1981818	1.0
chr6	68316574	68316588	5	0.0	3	0.3670204	0.0	(0 , 0.00039)	5	0.015	0.015	1.0	-0.0	1.0
chr6	68321064	68321084	7	0.0	3	0.5741948	0.0	(0 , 0.00038)	102	0.065	0.065	1.0	-0.0	1.0
chr6	68324523	68324552	8	0.0	3	0.6800416	0.0	(0 , 0.00054)	262	0.155	0.155	1.0	-0.0	1.0
chr6	68439539	68439553	5	0.0	3	0.050848	5e-05	(0 , 0.00035)	6	0.005	0.005	1.0	-0.0	1.0
chr6	68520882	68520896	5	0.0	3	0.0015961	0.00011	(0 , 0.01166)	27	0.015	0.02	0.75	0.5753641	0.4481352
chr6	68635557	68635571	5	0.0	3	0.0005322	0.00044	(0 , 0.03103)	288	0.065	0.085	0.7647059	0.536528	0.4638752
chr6	68928358	68928372	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	69088363	69088380	6	0.0	3	0.0015976	0.00028	(0 , 0.01483)	153	0.06	0.025	2.4	-1.7509375	1.0
chr6	69161219	69161233	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	69419194	69419226	11	0.0	3	0.6558752	0.00022	(0 , 0.00427)	2815	0.665	0.8	0.83125	0.3696494	0.5431955
chr6	69798643	69798678	12	0.0	3	0.5109965	0.0005	(0 , 0.00798)	2611	0.56	0.58	0.9655172	0.0701826	0.791071
chr6	70217223	70217243	7	0.0	3	0.0005322	0.00097	(0 , 0.04411)	1990	0.315	0.435	0.7241379	0.6455468	0.4217093
chr6	70218148	70218162	5	0.0	3	0.0015957	0.00011	(0 , 0.01166)	27	0.015	0.02	0.75	0.5753641	0.4481352
chr6	70220140	70220169	10	0.0	3	0.1926543	0.00166	(0 , 0.00533)	784	0.1	0.49	0.2040816	3.1784704	0.0746145
chr6	70235462	70235479	6	0.0	3	0.0291161	0.00011	(0 , 0.00749)	19	0.015	0.005	3.0	-2.1972246	1.0
chr6	70356643	70356657	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	70410767	70410781	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	70460029	70460043	5	0.0	3	0.00133	0.00019	(0 , 0.01226)	48	0.02	0.02	1.0	-0.0	1.0
chr6	70541196	70541210	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	70556253	70556267	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	70578595	70578615	7	0.0	3	0.2607234	3e-05	(0 , 0.00063)	70	0.06	0.03	2.0	-1.3862944	1.0
chr6	70584013	70584042	10	0.0	3	0.2927734	0.0005	(0 , 0.00363)	981	0.21	0.23	0.9130435	0.1819436	0.6697083
chr6	70680103	70680135	11	0.0	3	0.651471	0.00022	(0 , 0.0043)	2830	0.67	0.8	0.8375	0.354668	0.5514825
chr6	70824314	70824328	5	0.0	3	0.0005322	0.00044	(0 , 0.03103)	288	0.065	0.085	0.7647059	0.536528	0.4638752
chr6	70879190	70879204	5	0.0	3	0.4882882	6e-05	(0 , 0.00039)	6	0.015	0.01	1.5	-0.8109302	1.0
chr6	70965562	70965579	6	0.0	3	0.0007983	0.00037	(0 , 0.02781)	453	0.115	0.105	1.0952381	-0.1819436	1.0
chr6	71017809	71017823	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	71115904	71115921	6	0.0	3	0.1451141	2e-05	(0 , 0.00202)	12	0.01	0.01	1.0	-0.0	1.0
chr6	71251715	71251732	6	0.0	3	0.0010641	0.00028	(0 , 0.01596)	224	0.065	0.05	1.3	-0.5247285	1.0
chr6	71344482	71344496	5	0.0	3	0.0296249	0.0	(0 , 4e-05)	4	0.005	0.005	1.0	-0.0	1.0
chr6	71505410	71505430	7	0.0	3	0.0005328	0.00097	(0 , 0.04411)	1990	0.315	0.435	0.7241379	0.6455468	0.4217093
chr6	71542948	71542971	8	0.0	3	0.0276295	0.00014	(0 , 0.00531)	287	0.045	0.095	0.4736842	1.4944288	0.2215306
chr6	71598494	71598508	5	0.0	3	0.0189806	3e-05	(0 , 0.00054)	6	0.01	0.005	2.0	-1.3862944	1.0
chr6	71784659	71784673	5	0.0	3	0.2819895	0.00025	(0.0001 , 0.00041)	2	0.005	0.005	1.0	-0.0	1.0
chr6	71926071	71926085	5	0.0	3	0.0002661	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr6	71931421	71931435	5	0.0	3	0.0005322	0.00044	(0 , 0.03103)	288	0.065	0.085	0.7647059	0.536528	0.4638752
chr6	72198337	72198351	4	0.0	3	0.4339019	6e-05	(0 , 0.00039)	6	0.015	0.01	1.5	-0.8109302	1.0
chr6	72343370	72343387	6	0.0	3	0.4514484	0.0	(0 , 0.00057)	34	0.035	0.035	1.0	-0.0	1.0
chr6	72378670	72378684	5	0.0	3	0.0002661	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr6	72513043	72513066	8	0.0	3	0.2433906	3e-05	(0 , 0.00151)	254	0.1	0.065	1.5384615	-0.8615658	1.0
chr6	72552320	72552349	10	0.0	3	0.7573028	4e-05	(0 , 0.0012)	1063	0.33	0.385	0.8571429	0.3083014	0.5787244
chr6	72568454	72568468	5	0.0	3	0.0005322	0.00044	(0 , 0.03103)	288	0.065	0.085	0.7647059	0.536528	0.4638752
chr6	72587444	72587458	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	72622256	72622270	5	1.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	72883306	72883332	9	0.0	3	0.024003	0.00276	(0 , 0.01218)	723	0.04	0.455	0.0879121	4.8628359	0.0274412
chr6	72934428	72934442	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	73042859	73042873	5	0.0	3	0.0249664	2e-05	(0 , 4e-05)	4	0.01	0.01	1.0	-0.0	1.0
chr6	73068301	73068315	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	73116679	73116693	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	73123331	73123348	6	0.0	3	0.0007982	0.00037	(0 , 0.02781)	453	0.115	0.105	1.0952381	-0.1819436	1.0
chr6	73201440	73201457	6	0.0	3	0.0704877	2e-05	(0 , 8e-05)	9	0.005	0.005	1.0	-0.0	1.0
chr6	73271208	73271222	5	0.0	3	0.010066	5e-05	(0 , 0.00068)	6	0.005	0.005	1.0	-0.0	1.0
chr6	73361376	73361390	5	0.0	3	0.0029242	7e-05	(0 , 0.01179)	10	0.015	0.01	1.5	-0.8109302	1.0
chr6	73370962	73370976	5	0.0	3	0.0002661	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr6	73431482	73431496	5	0.0	3	0.0002661	0.00058	(0 , 0.04905)	4906	0.96	0.995	0.9648241	0.0716189	0.7889941
chr6	73486958	73486972	5	0.0	3	0.0	0.00059	(0 , 0.05156)	4643	0.91	0.945	0.962963	0.0754807	0.783518
chr6	73488920	73488940	7	0.0	3	0.0021273	0.00025	(0 , 0.01583)	760	0.15	0.17	0.8823529	0.2503263	0.6168454
chr6	73532636	73532650	5	0.0	3	0.1548015	0.0	(0 , 8e-05)	3	0.005	0.005	1.0	-0.0	1.0
chr6	73532731	73532751	9	0.0	3	0.4681261	1e-05	(0 , 0.00099)	1208	0.495	0.46	1.076087	-0.1466625	1.0
